ID,SGPA_3,Credits_3
25035A0504,0.0,14.0
25035A0505,7.28,20.0
25035A0506,0.0,17.0
25035A0507,7.82,20.0
25035A0508,8.65,20.0
25035A0509,6.98,20.0
25035A0510,0.0,17.0
25035A0511,7.52,20.0
25035A0512,8.5,20.0
25035A0513,8.55,20.0
25035A0514,8.05,20.0
