ID,SGPA_8,Credits_8
23035A0141,10.0,8.0
23035A0142,9.0,8.0
23035A0144,10.0,8.0
23035A0201,10.0,8.0
23035A0202,10.0,8.0
23035A0203,10.0,8.0
23035A0204,10.0,8.0
23035A0205,10.0,8.0
23035A0206,9.0,8.0
23035A0207,10.0,8.0
23035A0208,10.0,8.0
23035A0209,10.0,8.0
23035A0210,10.0,8.0
23035A0211,10.0,8.0
23035A0212,10.0,8.0
23035A0213,10.0,8.0
23035A0214,10.0,8.0
23035A0215,10.0,8.0
23035A0216,10.0,8.0
23035A0217,10.0,8.0
23035A0218,10.0,8.0
23035A0219,10.0,8.0
23035A0220,10.0,8.0
23035A0221,10.0,8.0
23035A0222,10.0,8.0
23035A0223,10.0,8.0
23035A0224,10.0,8.0
23035A0225,10.0,8.0
23035A0227,10.0,8.0
23035A0228,10.0,8.0
23035A0229,10.0,8.0
23035A0230,10.0,8.0
23035A0231,10.0,8.0
23035A0232,10.0,8.0
23035A0233,10.0,8.0
23035A0301,10.0,8.0
23035A0302,10.0,8.0
23035A0303,10.0,8.0
23035A0304,10.0,8.0
23035A0305,10.0,8.0
23035A0306,10.0,8.0
23035A0307,10.0,8.0
23035A0308,10.0,8.0
23035A0309,10.0,8.0
23035A0310,10.0,8.0
23035A0311,10.0,8.0
23035A0312,10.0,8.0
23035A0313,10.0,8.0
23035A0314,10.0,8.0
23035A0315,10.0,8.0
23035A0316,10.0,8.0
23035A0317,10.0,8.0
23035A0318,10.0,8.0
23035A0319,10.0,8.0
23035A0320,10.0,8.0
23035A0321,10.0,8.0
23035A0322,10.0,8.0
23035A0323,10.0,8.0
23035A0324,10.0,8.0
23035A0325,10.0,8.0
23035A0326,10.0,8.0
23035A0327,10.0,8.0
23035A0328,10.0,8.0
23035A0329,10.0,8.0
23035A0331,10.0,8.0
23035A0332,10.0,8.0
23035A0333,10.0,8.0
23035A0334,10.0,8.0
23035A0335,10.0,8.0
23035A0336,10.0,8.0
23035A0337,10.0,8.0
23035A0338,10.0,8.0
23035A0339,10.0,8.0
23035A0340,10.0,8.0
23035A0341,10.0,8.0
23035A0342,10.0,8.0
23035A0343,10.0,8.0
23035A0344,10.0,8.0
23035A0345,10.0,8.0
23035A0346,10.0,8.0
23035A0347,10.0,8.0
23035A0401,10.0,8.0
23035A0402,10.0,8.0
23035A0403,10.0,8.0
23035A0404,10.0,8.0
23035A0405,10.0,8.0
23035A0406,10.0,8.0
23035A0407,10.0,8.0
23035A0501,10.0,8.0
23035A0502,10.0,8.0
23035A0503,10.0,8.0
23035A0504,10.0,8.0
23035A0505,10.0,8.0
23035A0507,10.0,8.0
23035A0508,10.0,8.0
23035A0509,10.0,8.0
23035A0510,10.0,8.0
