ID,SGPA_6,Credits_6
22031A0434,7.14,21.5
22031A0435,7.56,21.5
22031A0436,7.33,21.5
22031A0437,6.7,21.5
22031A0438,7.91,21.5
22031A0439,0.0,18.5
22031A0440,8.4,21.5
22031A0441,0.0,18.5
22031A0442,7.28,21.5
22031A0443,0.0,18.5
22031A0444,7.26,21.5
22031A0445,7.33,21.5
22031A0446,8.26,21.5
22031A0447,7.12,21.5
22031A0448,7.19,21.5
22031A0449,6.77,21.5
22031A0450,7.7,21.5
22031A0452,7.05,21.5
22031A0453,7.67,21.5
22031A0454,0.0,18.5
22031A0455,8.12,21.5
22031A0456,6.86,21.5
22031A0457,8.05,21.5
22031A0458,6.3,21.5
22031A0460,6.44,21.5
22031A0501,0.0,18.5
22031A0502,7.95,21.5
22031A0503,7.12,21.5
22031A0504,8.12,21.5
22031A0505,7.7,21.5
22031A0506,8.74,21.5
22031A0507,7.6,21.5
22031A0508,7.56,21.5
22031A0509,6.84,21.5
22031A0510,8.53,21.5
22031A0511,0.0,18.5
22031A0512,7.47,21.5
22031A0513,8.05,21.5
22031A0514,0.0,12.5
22031A0515,6.12,21.5
22031A0516,6.63,21.5
22031A0517,8.81,21.5
22031A0518,7.53,21.5
22031A0519,6.49,21.5
22031A0521,8.19,21.5
22031A0522,0.0,18.5
22031A0523,7.26,21.5
22031A0524,8.02,21.5
22031A0525,6.7,21.5
22031A0526,6.19,21.5
22031A0527,9.3,21.5
22031A0528,8.12,21.5
22031A0529,8.05,21.5
22031A0530,7.53,21.5
22031A0531,7.14,21.5
22031A0532,8.19,21.5
22031A0533,7.49,21.5
22031A0534,7.98,21.5
22031A0535,8.47,21.5
22031A0536,9.02,21.5
22031A0537,8.4,21.5
22031A0538,6.47,21.5
22031A0539,7.56,21.5
22031A0541,7.95,21.5
22031A0542,7.12,21.5
22031A0543,7.84,21.5
22031A0544,8.23,21.5
22031A0545,7.53,21.5
22031A0546,8.19,21.5
22031A0547,8.74,21.5
22031A0548,8.4,21.5
22031A0549,7.47,21.5
22031A0550,7.6,21.5
22031A0551,7.26,21.5
22031A0552,8.53,21.5
22031A0553,6.67,21.5
22031A0554,7.88,21.5
22031A0555,7.53,21.5
22031A0556,7.3,21.5
22031A0557,6.42,21.5
22031A0558,7.26,21.5
23035A0101,7.91,21.5
23035A0102,7.91,21.5
23035A0103,8.6,21.5
23035A0104,7.4,21.5
23035A0105,7.67,21.5
23035A0106,7.74,21.5
23035A0107,6.91,21.5
23035A0108,6.84,21.5
23035A0109,7.6,21.5
23035A0110,8.02,21.5
23035A0111,8.6,21.5
23035A0112,6.98,21.5
23035A0113,6.7,21.5
23035A0114,6.63,21.5
23035A0115,7.14,21.5
23035A0116,7.53,21.5
23035A0117,7.67,21.5
23035A0118,6.93,21.5
23035A0119,8.6,21.5
23035A0120,7.19,21.5
23035A0121,8.26,21.5
23035A0122,7.81,21.5
23035A0123,6.56,21.5
23035A0124,8.02,21.5
23035A0125,0.0,18.5
23035A0127,7.47,21.5
23035A0128,7.33,21.5
23035A0129,8.4,21.5
23035A0130,7.47,21.5
23035A0131,7.05,21.5
23035A0132,6.84,21.5
23035A0133,7.05,21.5
23035A0134,6.56,21.5
23035A0136,6.98,21.5
23035A0137,7.77,21.5
23035A0138,8.47,21.5
23035A0139,7.7,21.5
23035A0140,6.79,21.5
23035A0141,7.63,21.5
23035A0142,7.4,21.5
23035A0144,7.63,21.5
23035A0201,7.88,21.5
23035A0202,8.4,21.5
23035A0203,0.0,15.5
23035A0204,7.88,21.5
23035A0205,7.26,21.5
23035A0206,0.0,18.5
23035A0207,6.74,21.5
23035A0208,6.53,21.5
23035A0209,7.37,21.5
23035A0210,0.0,18.5
23035A0211,7.81,21.5
23035A0212,0.0,18.5
23035A0213,0.0,18.5
23035A0214,7.79,21.5
23035A0215,8.3,21.5
23035A0216,8.09,21.5
23035A0217,7.26,21.5
23035A0218,7.88,21.5
23035A0219,8.33,21.5
23035A0220,0.0,18.5
23035A0221,7.51,21.5
23035A0222,7.53,21.5
23035A0223,8.53,21.5
23035A0224,7.81,21.5
23035A0225,8.51,21.5
23035A0227,0.0,18.5
23035A0228,0.0,18.5
23035A0229,7.44,21.5
23035A0230,0.0,18.5
23035A0231,8.3,21.5
23035A0232,8.02,21.5
23035A0233,9.09,21.5
23035A0301,7.77,21.5
23035A0302,7.91,21.5
23035A0303,0.0,18.5
23035A0304,8.12,21.5
23035A0305,7.63,21.5
23035A0306,8.19,21.5
23035A0307,6.72,21.5
23035A0308,8.47,21.5
23035A0309,7.77,21.5
23035A0310,0.0,18.5
23035A0311,7.28,21.5
23035A0312,7.7,21.5
23035A0313,7.28,21.5
23035A0314,7.42,21.5
23035A0315,7.14,21.5
23035A0316,7.7,21.5
23035A0317,6.63,21.5
23035A0318,7.42,21.5
23035A0319,7.19,21.5
23035A0320,7.14,21.5
23035A0321,7.56,21.5
23035A0322,8.33,21.5
23035A0323,7.14,21.5
23035A0324,7.42,21.5
23035A0325,8.26,21.5
23035A0326,7.84,21.5
23035A0327,8.6,21.5
23035A0328,8.33,21.5
23035A0329,7.07,21.5
23035A0331,8.19,21.5
23035A0332,7.0,21.5
23035A0333,8.4,21.5
23035A0334,8.33,21.5
23035A0335,8.53,21.5
23035A0336,7.56,21.5
23035A0337,7.07,21.5
23035A0338,8.19,21.5
23035A0339,0.0,18.5
23035A0340,8.05,21.5
23035A0341,7.84,21.5
23035A0342,7.53,21.5
23035A0343,7.56,21.5
23035A0344,7.0,21.5
23035A0345,8.12,21.5
23035A0346,8.47,21.5
23035A0347,7.91,21.5
23035A0401,7.91,21.5
23035A0402,7.6,21.5
23035A0403,0.0,18.5
23035A0404,6.42,21.5
23035A0405,7.91,21.5
23035A0406,6.72,21.5
23035A0407,7.84,21.5
23035A0501,7.67,21.5
23035A0502,8.65,21.5
23035A0503,7.47,21.5
23035A0504,6.86,21.5
23035A0505,7.05,21.5
23035A0507,6.91,21.5
23035A0508,8.37,21.5
23035A0509,8.26,21.5
23035A0510,8.44,21.5
