ID,SGPA_3,Credits_3
22031A0530,7.96,25.5
22031A0531,7.73,25.5
22031A0532,7.49,25.5
22031A0533,7.73,25.5
22031A0534,7.98,25.5
22031A0535,8.51,25.5
22031A0536,8.27,25.5
22031A0537,8.53,25.5
22031A0538,6.8,25.5
22031A0539,8.45,25.5
22031A0540,0.0,22.5
22031A0541,7.84,25.5
22031A0542,7.24,25.5
22031A0543,8.67,25.5
22031A0544,8.43,25.5
22031A0545,8.14,25.5
22031A0546,8.59,25.5
22031A0547,8.67,25.5
22031A0548,9.29,25.5
22031A0549,0.0,22.5
22031A0550,8.02,25.5
22031A0551,8.16,25.5
22031A0552,9.16,25.5
22031A0553,0.0,22.5
22031A0554,8.45,25.5
22031A0555,6.96,25.5
22031A0556,6.69,25.5
22031A0557,6.9,25.5
22031A0558,7.31,25.5
23035A0101,7.22,25.5
23035A0102,7.69,25.5
23035A0103,8.78,25.5
23035A0104,7.57,25.5
23035A0105,7.73,25.5
23035A0106,6.69,25.5
23035A0107,6.41,25.5
23035A0108,6.63,25.5
23035A0109,7.61,25.5
23035A0110,6.35,25.5
23035A0111,8.71,25.5
23035A0112,6.8,25.5
23035A0113,5.76,25.5
23035A0114,6.88,25.5
23035A0115,7.29,25.5
23035A0116,6.75,25.5
23035A0117,7.31,25.5
23035A0118,6.53,25.5
23035A0119,8.41,25.5
23035A0120,7.39,25.5
23035A0121,7.65,25.5
23035A0122,8.31,25.5
23035A0123,6.12,25.5
23035A0124,7.76,25.5
23035A0125,6.24,25.5
23035A0126,5.94,25.5
23035A0127,7.0,25.5
23035A0128,6.35,25.5
23035A0129,0.0,21.5
23035A0130,6.53,25.5
23035A0131,7.22,25.5
23035A0132,6.49,25.5
23035A0133,6.51,25.5
23035A0134,6.67,25.5
23035A0135,0.0,16.5
23035A0136,6.53,25.5
23035A0137,6.75,25.5
23035A0138,7.14,25.5
23035A0139,6.8,25.5
23035A0140,6.35,25.5
23035A0141,6.84,25.5
23035A0142,0.0,22.5
23035A0143,0.0,22.5
23035A0144,7.04,25.5
23035A0201,8.53,25.5
23035A0202,8.12,25.5
23035A0203,6.82,25.5
23035A0204,7.49,25.5
23035A0205,8.12,25.5
23035A0206,5.88,25.5
23035A0207,6.8,25.5
23035A0208,7.53,25.5
23035A0209,7.14,25.5
23035A0210,7.35,25.5
23035A0211,8.06,25.5
23035A0212,0.0,22.5
23035A0213,8.2,25.5
23035A0214,7.65,25.5
23035A0215,8.55,25.5
23035A0216,6.9,25.5
23035A0217,7.25,25.5
23035A0218,7.45,25.5
23035A0219,8.08,25.5
23035A0220,6.98,25.5
23035A0221,7.35,25.5
23035A0222,7.08,25.5
23035A0223,7.9,25.5
23035A0224,7.24,25.5
23035A0225,8.37,25.5
23035A0227,6.61,25.5
23035A0228,7.94,25.5
23035A0229,8.16,25.5
23035A0230,6.53,25.5
23035A0231,8.49,25.5
23035A0232,8.39,25.5
23035A0233,9.12,25.5
23035A0301,6.94,25.5
23035A0302,8.24,25.5
23035A0303,7.12,25.5
23035A0304,8.35,25.5
23035A0305,7.51,25.5
23035A0306,8.25,25.5
23035A0307,7.33,25.5
23035A0308,7.9,25.5
23035A0309,8.18,25.5
23035A0310,7.14,25.5
23035A0311,7.75,25.5
23035A0312,0.0,22.5
23035A0313,8.49,25.5
23035A0314,7.71,25.5
23035A0315,7.53,25.5
23035A0316,7.63,25.5
23035A0317,6.94,25.5
23035A0318,8.08,25.5
23035A0319,7.22,25.5
23035A0320,7.37,25.5
23035A0321,7.71,25.5
23035A0322,8.41,25.5
23035A0323,7.39,25.5
23035A0324,7.59,25.5
23035A0325,9.76,25.5
23035A0326,8.14,25.5
23035A0327,8.25,25.5
23035A0328,7.86,25.5
23035A0329,7.75,25.5
23035A0331,8.55,25.5
23035A0332,7.18,25.5
23035A0333,7.69,25.5
23035A0334,8.69,25.5
23035A0335,7.59,25.5
23035A0336,8.04,25.5
23035A0337,7.47,25.5
23035A0338,7.84,25.5
23035A0339,6.96,25.5
23035A0340,8.35,25.5
23035A0341,8.16,25.5
23035A0342,7.86,25.5
23035A0343,7.61,25.5
23035A0344,7.18,25.5
23035A0345,7.75,25.5
23035A0346,8.65,25.5
23035A0347,8.12,25.5
23035A0401,7.67,25.5
23035A0402,6.82,25.5
23035A0403,0.0,10.5
23035A0404,0.0,19.5
23035A0405,8.45,25.5
23035A0406,0.0,22.5
23035A0407,6.78,25.5
23035A0501,8.27,25.5
23035A0502,8.51,25.5
23035A0503,6.71,25.5
23035A0504,7.51,25.5
23035A0505,7.47,25.5
23035A0507,6.57,25.5
23035A0508,7.8,25.5
23035A0509,8.16,25.5
23035A0510,7.78,25.5
