ID,SGPA_5,Credits_5
22031A0424,5.93,21.5
22031A0425,5.63,21.5
22031A0426,5.77,21.5
22031A0427,6.4,21.5
22031A0428,6.4,21.5
22031A0429,0.0,18.5
22031A0430,6.79,21.5
22031A0431,5.98,21.5
22031A0432,0.0,12.5
22031A0433,6.44,21.5
22031A0434,6.26,21.5
22031A0435,7.98,21.5
22031A0436,6.79,21.5
22031A0437,6.65,21.5
22031A0438,7.49,21.5
22031A0439,5.91,21.5
22031A0440,7.67,21.5
22031A0441,0.0,18.5
22031A0442,6.84,21.5
22031A0443,6.67,21.5
22031A0444,6.51,21.5
22031A0445,7.23,21.5
22031A0446,7.26,21.5
22031A0447,6.88,21.5
22031A0448,6.67,21.5
22031A0449,6.6,21.5
22031A0450,7.23,21.5
22031A0452,6.74,21.5
22031A0453,7.67,21.5
22031A0454,6.19,21.5
22031A0455,8.4,21.5
22031A0456,7.37,21.5
22031A0457,7.6,21.5
22031A0458,0.0,18.5
22031A0459,6.74,21.5
22031A0460,7.19,21.5
22031A0501,6.12,21.5
22031A0502,7.3,21.5
22031A0503,6.74,21.5
22031A0504,8.37,21.5
22031A0505,7.67,21.5
22031A0506,7.84,21.5
22031A0507,8.02,21.5
22031A0508,7.16,21.5
22031A0509,7.23,21.5
22031A0510,8.3,21.5
22031A0511,0.0,18.5
22031A0512,7.09,21.5
22031A0513,8.05,21.5
22031A0514,0.0,6.5
22031A0515,6.26,21.5
22031A0516,6.74,21.5
22031A0517,8.67,21.5
22031A0518,7.67,21.5
22031A0519,6.72,21.5
22031A0520,0.0,18.5
22031A0521,8.02,21.5
22031A0522,6.95,21.5
22031A0523,6.88,21.5
22031A0524,7.53,21.5
22031A0525,6.19,21.5
22031A0526,6.33,21.5
22031A0527,8.53,21.5
22031A0528,7.53,21.5
22031A0529,7.74,21.5
22031A0530,7.6,21.5
22031A0531,7.33,21.5
22031A0532,7.56,21.5
22031A0533,7.6,21.5
22031A0534,8.09,21.5
22031A0535,8.19,21.5
22031A0536,8.05,21.5
22031A0537,8.3,21.5
22031A0538,6.4,21.5
22031A0539,7.4,21.5
22031A0540,0.0,15.5
22031A0541,7.95,21.5
22031A0542,6.74,21.5
22031A0543,8.3,21.5
22031A0544,8.09,21.5
22031A0545,7.23,21.5
22031A0546,8.26,21.5
22031A0547,8.44,21.5
22031A0548,8.19,21.5
22031A0549,7.09,21.5
22031A0550,7.58,21.5
22031A0551,7.3,21.5
22031A0552,8.02,21.5
22031A0553,6.53,21.5
22031A0554,7.95,21.5
22031A0555,6.98,21.5
22031A0556,6.74,21.5
22031A0557,7.02,21.5
22031A0558,6.95,21.5
23035A0101,8.09,21.5
23035A0102,7.63,21.5
23035A0103,8.6,21.5
23035A0104,7.63,21.5
23035A0105,8.53,21.5
23035A0106,7.33,21.5
23035A0107,7.05,21.5
23035A0108,6.77,21.5
23035A0109,7.74,21.5
23035A0110,7.95,21.5
23035A0111,8.12,21.5
23035A0112,7.33,21.5
23035A0113,6.91,21.5
23035A0114,6.79,21.5
23035A0115,6.28,21.5
23035A0116,7.12,21.5
23035A0117,7.26,21.5
23035A0118,6.84,21.5
23035A0119,8.33,21.5
23035A0120,7.47,21.5
23035A0121,7.21,21.5
23035A0122,7.49,21.5
23035A0123,6.35,21.5
23035A0124,8.19,21.5
23035A0125,6.28,21.5
23035A0126,0.0,15.5
23035A0127,7.05,21.5
23035A0128,6.77,21.5
23035A0129,7.63,21.5
23035A0130,7.28,21.5
23035A0131,7.6,21.5
23035A0132,6.49,21.5
23035A0133,6.77,21.5
23035A0134,7.07,21.5
23035A0136,7.42,21.5
23035A0137,8.05,21.5
23035A0138,8.26,21.5
23035A0139,6.98,21.5
23035A0140,6.35,21.5
23035A0141,7.63,21.5
23035A0142,7.4,21.5
23035A0143,0.0,18.5
23035A0144,7.19,21.5
23035A0201,7.09,21.5
23035A0202,8.05,21.5
23035A0203,0.0,18.5
23035A0204,7.21,21.5
23035A0205,6.3,21.5
23035A0206,6.33,21.5
23035A0207,0.0,18.5
23035A0208,6.47,21.5
23035A0209,6.6,21.5
23035A0210,7.42,21.5
23035A0211,7.49,21.5
23035A0212,6.37,21.5
23035A0213,6.72,21.5
23035A0214,6.72,21.5
23035A0215,8.56,21.5
23035A0216,7.63,21.5
23035A0217,6.37,21.5
23035A0218,7.35,21.5
23035A0219,8.19,21.5
23035A0220,6.63,21.5
23035A0221,6.7,21.5
23035A0222,7.07,21.5
23035A0223,8.33,21.5
23035A0224,7.58,21.5
23035A0225,7.23,21.5
23035A0227,0.0,18.5
23035A0228,7.49,21.5
23035A0229,7.14,21.5
23035A0230,5.93,21.5
23035A0231,7.98,21.5
23035A0232,8.19,21.5
23035A0233,8.65,21.5
23035A0301,7.51,21.5
23035A0302,7.93,21.5
23035A0303,6.44,21.5
23035A0304,7.63,21.5
23035A0305,7.74,21.5
23035A0306,7.79,21.5
23035A0307,7.02,21.5
23035A0308,8.0,21.5
23035A0309,7.72,21.5
23035A0310,6.47,21.5
23035A0311,7.53,21.5
23035A0312,7.4,21.5
23035A0313,7.47,21.5
23035A0314,7.4,21.5
23035A0315,0.0,18.5
23035A0316,7.51,21.5
23035A0317,7.02,21.5
23035A0318,7.88,21.5
23035A0319,7.23,21.5
23035A0320,6.88,21.5
23035A0321,7.51,21.5
23035A0322,8.44,21.5
23035A0323,7.23,21.5
23035A0324,7.74,21.5
23035A0325,8.6,21.5
23035A0326,8.0,21.5
23035A0327,8.79,21.5
23035A0328,7.98,21.5
23035A0329,7.19,21.5
23035A0331,8.23,21.5
23035A0332,7.51,21.5
23035A0333,8.07,21.5
23035A0334,8.51,21.5
23035A0335,7.79,21.5
23035A0336,7.56,21.5
23035A0337,6.95,21.5
23035A0338,8.35,21.5
23035A0339,0.0,18.5
23035A0340,7.95,21.5
23035A0341,7.28,21.5
23035A0342,7.26,21.5
23035A0343,7.09,21.5
23035A0344,7.3,21.5
23035A0345,7.51,21.5
23035A0346,9.07,21.5
23035A0347,7.58,21.5
23035A0401,7.37,21.5
23035A0402,7.12,21.5
23035A0403,0.0,15.5
23035A0404,6.05,21.5
23035A0405,7.33,21.5
23035A0406,6.33,21.5
23035A0407,6.88,21.5
23035A0501,7.88,21.5
23035A0502,8.09,21.5
23035A0503,7.05,21.5
23035A0504,6.67,21.5
23035A0505,6.95,21.5
23035A0507,6.53,21.5
23035A0508,7.95,21.5
23035A0509,8.16,21.5
23035A0510,8.02,21.5
