ID,SGPA_2,Credits_2
23031A0418,6.87,19.5
23031A0419,7.08,19.5
23031A0421,6.64,19.5
23031A0422,6.9,19.5
23031A0423,7.79,19.5
23031A0424,6.13,19.5
23031A0425,0.0,13.5
23031A0426,7.74,19.5
23031A0428,7.33,19.5
23031A0429,7.85,19.5
23031A0430,7.0,19.5
23031A0431,6.21,19.5
23031A0432,6.31,19.5
23031A0433,7.0,19.5
23031A0434,7.85,19.5
23031A0435,8.44,19.5
23031A0437,6.87,19.5
23031A0438,7.38,19.5
23031A0439,7.44,19.5
23031A0440,8.0,19.5
23031A0441,6.67,19.5
23031A0442,7.54,19.5
23031A0443,6.82,19.5
23031A0444,8.77,19.5
23031A0445,7.67,19.5
23031A0446,7.18,19.5
23031A0447,7.97,19.5
23031A0448,7.38,19.5
23031A0449,7.36,19.5
23031A0450,7.64,19.5
23031A0451,6.49,19.5
23031A0452,7.92,19.5
23031A0453,7.38,19.5
23031A0454,7.82,19.5
23031A0455,6.0,19.5
23031A0456,9.0,19.5
23031A0457,8.97,19.5
23031A0458,0.0,10.5
23031A0459,6.51,19.5
23031A0501,7.71,20.5
23031A0502,8.05,20.5
23031A0503,8.12,20.5
23031A0504,9.54,20.5
23031A0505,7.9,20.5
23031A0506,7.07,20.5
23031A0507,0.0,17.5
23031A0508,7.41,20.5
23031A0509,6.29,20.5
23031A0510,6.98,20.5
23031A0511,6.9,20.5
23031A0512,7.51,20.5
23031A0513,7.46,20.5
23031A0514,8.0,20.5
23031A0515,8.15,20.5
23031A0516,8.39,20.5
23031A0517,0.0,17.5
23031A0518,7.46,20.5
23031A0519,8.46,20.5
23031A0520,6.88,20.5
23031A0521,7.51,20.5
23031A0522,8.12,20.5
23031A0523,7.07,20.5
23031A0524,9.0,20.5
23031A0525,7.76,20.5
23031A0526,8.32,20.5
23031A0527,7.49,20.5
23031A0528,0.0,14.5
23031A0529,8.34,20.5
23031A0530,8.68,20.5
23031A0531,8.59,20.5
23031A0532,8.56,20.5
23031A0533,6.44,20.5
23031A0534,8.34,20.5
23031A0535,6.83,20.5
23031A0536,6.51,20.5
23031A0537,9.2,20.5
23031A0538,8.41,20.5
23031A0539,8.12,20.5
23031A0540,7.02,20.5
23031A0541,8.68,20.5
23031A0542,6.07,20.5
23031A0543,8.12,20.5
23031A0544,8.05,20.5
23031A0545,7.95,20.5
23031A0546,8.54,20.5
23031A0547,6.83,20.5
23031A0548,8.39,20.5
23031A0549,8.56,20.5
23031A0550,7.46,20.5
23031A0551,7.17,20.5
23031A0552,7.02,20.5
23031A0553,8.59,20.5
23031A0554,7.73,20.5
