ID,SGPA_7,Credits_7
21031A0322,8.04,23.0
21031A0323,8.96,23.0
21031A0324,6.87,23.0
21031A0325,0.0,20.0
21031A0326,7.26,23.0
21031A0327,8.04,23.0
21031A0328,6.74,23.0
21031A0329,8.3,23.0
21031A0330,8.04,23.0
21031A0401,6.39,23.0
21031A0402,6.13,23.0
21031A0403,6.74,23.0
21031A0404,7.65,23.0
21031A0405,6.39,23.0
21031A0406,6.26,23.0
21031A0407,7.04,23.0
21031A0408,6.39,23.0
21031A0409,6.87,23.0
21031A0410,7.65,23.0
21031A0411,6.52,23.0
21031A0412,7.13,23.0
21031A0413,6.39,23.0
21031A0414,6.26,23.0
21031A0416,7.17,23.0
21031A0417,7.65,23.0
21031A0418,6.09,23.0
21031A0419,6.65,23.0
21031A0420,6.91,23.0
21031A0421,7.65,23.0
21031A0422,6.87,23.0
21031A0423,8.3,23.0
21031A0424,6.74,23.0
21031A0425,5.74,23.0
21031A0426,6.87,23.0
21031A0427,7.52,23.0
21031A0428,6.61,23.0
21031A0429,6.91,23.0
21031A0430,7.13,23.0
21031A0431,6.0,23.0
21031A0433,0.0,20.0
21031A0434,6.52,23.0
21031A0435,7.52,23.0
21031A0436,8.04,23.0
21031A0437,8.04,23.0
21031A0438,6.0,23.0
21031A0439,6.65,23.0
21031A0440,6.52,23.0
21031A0441,7.65,23.0
21031A0442,7.26,23.0
21031A0443,6.52,23.0
21031A0444,7.0,23.0
21031A0445,7.0,23.0
21031A0446,7.52,23.0
21031A0447,8.17,23.0
21031A0448,7.96,23.0
21031A0449,6.74,23.0
21031A0450,6.78,23.0
21031A0451,7.26,23.0
21031A0452,0.0,20.0
21031A0453,6.78,23.0
21031A0454,8.04,23.0
21031A0455,7.7,23.0
21031A0456,7.26,23.0
21031A0457,6.09,23.0
21031A0458,5.87,23.0
21031A0459,8.04,23.0
21031A0460,6.65,23.0
21031A0461,6.52,23.0
21031A0501,7.22,23.0
21031A0502,8.09,23.0
21031A0503,7.7,23.0
21031A0504,6.17,23.0
21031A0505,7.43,23.0
21031A0506,7.43,23.0
21031A0507,7.7,23.0
21031A0508,7.3,23.0
21031A0509,7.09,23.0
21031A0510,6.7,23.0
21031A0511,7.35,23.0
21031A0512,6.96,23.0
21031A0513,7.78,23.0
21031A0514,7.43,23.0
21031A0515,6.91,23.0
21031A0516,7.7,23.0
21031A0517,7.22,23.0
21031A0518,7.61,23.0
21031A0519,7.3,23.0
21031A0520,7.13,23.0
21031A0521,6.83,23.0
21031A0522,8.17,23.0
21031A0523,8.04,23.0
21031A0524,6.74,23.0
21031A0525,0.0,20.0
21031A0526,7.04,23.0
21031A0527,6.22,23.0
21031A0528,6.43,23.0
21031A0529,7.52,23.0
21031A0530,7.17,23.0
21031A0531,7.61,23.0
21031A0532,8.17,23.0
21031A0533,7.43,23.0
21031A0534,8.57,23.0
21031A0535,7.96,23.0
21031A0536,7.57,23.0
21031A0537,8.57,23.0
21031A0538,7.3,23.0
21031A0539,6.96,23.0
21031A0540,7.57,23.0
21031A0541,7.78,23.0
21031A0542,0.0,14.0
21031A0543,7.74,23.0
21031A0544,7.83,23.0
21031A0545,7.09,23.0
21031A0546,7.78,23.0
21031A0547,6.83,23.0
21031A0548,8.17,23.0
21031A0549,7.57,23.0
21031A0550,6.39,23.0
21031A0551,8.17,23.0
21031A0552,8.43,23.0
21031A0553,7.35,23.0
21031A0554,7.7,23.0
21031A0555,6.17,23.0
21031A0556,6.65,23.0
21031A0557,7.83,23.0
21031A0558,8.22,23.0
21031A0559,6.35,23.0
21031A0560,6.09,23.0
21031A0561,7.65,23.0
21031A0562,0.0,17.0
22035A0101,8.29,24.0
22035A0102,6.91,23.0
22035A0103,7.7,23.0
22035A0104,6.87,23.0
22035A0105,6.52,23.0
22035A0106,8.3,23.0
22035A0107,7.17,23.0
22035A0108,7.39,23.0
22035A0109,7.0,23.0
22035A0110,6.39,23.0
22035A0111,7.17,23.0
22035A0112,6.39,23.0
22035A0113,7.3,23.0
22035A0114,0.0,20.0
22035A0115,8.3,23.0
22035A0116,7.91,23.0
22035A0117,7.91,23.0
22035A0118,6.39,23.0
22035A0119,7.91,23.0
22035A0120,7.0,23.0
22035A0121,7.91,23.0
22035A0122,7.52,23.0
22035A0123,7.0,23.0
22035A0124,7.26,23.0
22035A0125,7.52,23.0
22035A0126,6.87,23.0
22035A0127,6.74,23.0
22035A0128,7.26,23.0
22035A0129,7.65,23.0
22035A0130,8.17,23.0
22035A0201,7.43,23.0
22035A0202,7.48,23.0
22035A0203,6.91,23.0
22035A0204,6.7,23.0
22035A0205,6.7,23.0
22035A0206,6.48,23.0
22035A0207,7.09,23.0
22035A0208,7.83,23.0
22035A0209,6.7,23.0
22035A0210,7.09,23.0
22035A0211,7.57,23.0
22035A0212,6.83,23.0
22035A0213,6.3,23.0
22035A0214,6.22,23.0
22035A0215,7.5,24.0
22035A0216,7.09,23.0
22035A0217,8.22,23.0
22035A0218,6.78,23.0
22035A0219,7.17,23.0
22035A0220,7.3,23.0
22035A0221,7.62,24.0
22035A0222,6.17,23.0
22035A0223,6.57,23.0
22035A0224,6.78,23.0
22035A0226,7.17,23.0
22035A0227,6.91,23.0
22035A0301,7.26,23.0
22035A0302,7.39,23.0
22035A0303,8.43,23.0
22035A0304,7.65,23.0
22035A0305,7.3,23.0
22035A0306,8.17,23.0
22035A0307,7.78,23.0
22035A0308,7.39,23.0
22035A0309,7.52,23.0
22035A0310,7.78,23.0
22035A0311,7.52,23.0
22035A0312,7.78,23.0
22035A0313,7.65,23.0
22035A0314,7.91,23.0
22035A0315,7.65,23.0
22035A0316,8.17,23.0
22035A0317,7.78,23.0
22035A0318,8.43,23.0
22035A0319,7.96,23.0
22035A0320,7.52,23.0
22035A0321,7.65,23.0
22035A0322,8.04,23.0
22035A0323,7.52,23.0
22035A0324,7.65,23.0
22035A0325,8.43,23.0
22035A0326,7.39,23.0
22035A0327,7.91,23.0
22035A0328,7.91,23.0
22035A0329,8.04,23.0
22035A0330,7.39,23.0
22035A0331,8.3,23.0
22035A0401,7.39,23.0
22035A0402,7.88,24.0
22035A0403,7.26,23.0
22035A0404,7.78,23.0
22035A0405,7.52,23.0
22035A0406,7.0,23.0
22035A0407,8.04,23.0
22035A0408,7.96,24.0
22035A0409,8.57,23.0
22035A0501,7.74,23.0
22035A0502,7.83,23.0
22035A0503,7.7,23.0
22035A0504,7.17,23.0
22035A0506,8.09,23.0
22035A0507,7.61,23.0
22035A0508,7.22,23.0
22035A0509,6.7,23.0
22035A0510,7.0,23.0
